server_id,cpu_usage,memory_usage,disk_usage,uptime,web_service_status,db_service_status,logs,timestamp
203.143.13.30,0.5,23.2,19.3,5430063.0,"{""apache2"": ""inactive"", ""nginx"": ""active"", ""mysql"": ""inactive"", ""postgresql"": ""inactive""}",{},"[""Jan 31 05:02:26 grafana snort[388181]: *** Caught Term-Signal"", ""Jan 31 05:02:50 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Jan 31 05:02:51 grafana udisksd[388615]: failed to load module mdraid: libbd_mdraid.so.2: cannot open shared object file: No such file or directory"", ""Jan 31 05:02:51 grafana udisksd[388615]: Failed to load the 'mdraid' libblockdev plugin"", ""Jan 31 05:02:51 grafana udisksd[388615]: Error probing device: Error sending ATA command IDENTIFY PACKET DEVICE to '/dev/sr0': ATA command failed: error=0x01 count=0x02 status=0x50 (g-io-error-quark, 0)"", ""Jan 31 05:03:00 grafana multipath[388822]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:00 grafana multipath[388822]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:10 grafana multipath[388913]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:10 grafana multipath[388913]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:20 grafana multipath[388996]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:20 grafana multipath[388996]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:26 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 02 00:00:07 grafana snort[388306]: *** Caught Term-Signal"", ""Feb 03 00:00:07 grafana snort[427152]: *** Caught Term-Signal"", ""Feb 04 00:00:07 grafana snort[428619]: *** Caught Term-Signal"", ""Feb 05 00:00:07 grafana snort[430034]: *** Caught Term-Signal"", ""Feb 06 00:00:07 grafana snort[431489]: *** Caught Term-Signal"", ""Feb 07 00:00:07 grafana snort[432985]: *** Caught Term-Signal"", ""Feb 07 00:00:07 grafana systemd[1]: snort.service: Found left-over process 432985 (snort) in control group while starting unit. Ignoring."", ""Feb 07 00:00:07 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 08 00:00:07 grafana snort[434462]: *** Caught Term-Signal"", ""Feb 08 06:23:39 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 08 09:35:51 grafana udisksd[503291]: failed to load module mdraid: libbd_mdraid.so.2: cannot open shared object file: No such file or directory"", ""Feb 08 09:35:51 grafana udisksd[503291]: Failed to load the 'mdraid' libblockdev plugin"", ""Feb 08 09:35:51 grafana udisksd[503291]: Error probing device: Error sending ATA command IDENTIFY PACKET DEVICE to '/dev/sr0': ATA command failed: error=0x01 count=0x02 status=0x50 (g-io-error-quark, 0)"", ""Feb 08 09:35:51 grafana snort[498431]: *** Caught Term-Signal"", ""Feb 08 09:36:00 grafana multipath[503540]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:00 grafana multipath[503540]: sda: failed to get sgio uid: No such file or directory"", ""Feb 08 09:36:10 grafana multipath[503639]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:10 grafana multipath[503639]: sda: failed to get sgio uid: No such file or directory"", ""Feb 08 09:36:20 grafana multipath[503709]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:20 grafana multipath[503709]: sda: failed to get sgio uid: No such file or directory"", ""Feb 09 00:00:07 grafana snort[503395]: *** Caught Term-Signal"", ""Feb 10 00:00:07 grafana snort[536269]: *** Caught Term-Signal"", ""Feb 10 00:00:08 grafana systemd[1]: snort.service: Found left-over process 536269 (snort) in control group while starting unit. Ignoring."", ""Feb 10 00:00:08 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 11 00:00:07 grafana snort[537745]: *** Caught Term-Signal"", ""Feb 12 00:00:07 grafana snort[539607]: *** Caught Term-Signal"", ""Feb 12 06:46:03 grafana sshd[565682]: error: kex_exchange_identification: read: Connection reset by peer"", ""Feb 13 00:00:07 grafana snort[563748]: *** Caught Term-Signal"", ""Feb 14 00:00:07 grafana snort[630955]: *** Caught Term-Signal"", ""Feb 15 00:00:07 grafana snort[704470]: *** Caught Term-Signal"", ""Feb 15 00:00:08 grafana systemd[1]: snort.service: Found left-over process 704470 (snort) in control group while starting unit. Ignoring."", ""Feb 15 00:00:08 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 15 13:22:54 grafana sshd[716957]: error: kex_exchange_identification: read: Connection reset by peer"", ""Feb 16 00:00:08 grafana snort[706153]: *** Caught Term-Signal"", ""Feb 17 00:00:07 grafana snort[732920]: *** Caught Term-Signal"", ""Feb 17 01:19:57 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 01:20:02 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 03:09:38 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 04:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:08:13.780400217Z level=info msg=\""Update check succeeded\"" duration=366.640668ms\n"", ""Feb 17 04:17:01 grafana CRON[758647]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 04:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:18:12.939957409Z level=info msg=\""Completed cleanup jobs\"" duration=23.874281ms\n"", ""Feb 17 04:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:18:13.782049203Z level=info msg=\""Update check succeeded\"" duration=369.12625ms\n"", ""Feb 17 04:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:28:12.921533973Z level=info msg=\""Completed cleanup jobs\"" duration=6.464412ms\n"", ""Feb 17 04:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:28:13.785052586Z level=info msg=\""Update check succeeded\"" duration=371.928218ms\n"", ""Feb 17 04:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T04:29:48.927642236Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 04:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:38:12.928491988Z level=info msg=\""Completed cleanup jobs\"" duration=13.301592ms\n"", ""Feb 17 04:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:38:13.780359267Z level=info msg=\""Update check succeeded\"" duration=366.785236ms\n"", ""Feb 17 04:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:48:12.92474269Z level=info msg=\""Completed cleanup jobs\"" duration=8.881903ms\n"", ""Feb 17 04:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:48:13.783488675Z level=info msg=\""Update check succeeded\"" duration=370.652605ms\n"", ""Feb 17 04:58:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:58:12.925897988Z level=info msg=\""Completed cleanup jobs\"" duration=10.56133ms\n"", ""Feb 17 04:58:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:58:13.78597088Z level=info msg=\""Update check succeeded\"" duration=372.260151ms\n"", ""Feb 17 04:59:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T04:59:48.926689316Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 05:06:30 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:30.269340867Z level=info msg=\""Request Completed\"" method=GET path=/ status=302 remote_addr=5.101.0.66 time_ms=0 duration=164.127\u00b5s size=29 referer= handler=/ status_source=server\n"", ""Feb 17 05:06:45 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:45.273588742Z level=info msg= error=\""[auth.unauthorized] cannot authenticate request\"" remote_addr=5.101.6.136 traceID=\n"", ""Feb 17 05:06:45 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:45.273799703Z level=info msg=\""Request Completed\"" method=GET path=/api/v1/users/search status=401 remote_addr=5.101.6.136 time_ms=0 duration=324.173\u00b5s size=102 referer= handler=notfound status_source=server\n"", ""Feb 17 05:08:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:08:12.925196687Z level=info msg=\""Completed cleanup jobs\"" duration=10.155746ms\n"", ""Feb 17 05:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:08:13.783665536Z level=info msg=\""Update check succeeded\"" duration=369.915845ms\n"", ""Feb 17 05:17:01 grafana CRON[758960]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 05:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:18:12.926243689Z level=info msg=\""Completed cleanup jobs\"" duration=11.1665ms\n"", ""Feb 17 05:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:18:13.780138327Z level=info msg=\""Update check succeeded\"" duration=366.796842ms\n"", ""Feb 17 05:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:28:12.923164404Z level=info msg=\""Completed cleanup jobs\"" duration=7.861586ms\n"", ""Feb 17 05:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:28:13.78537472Z level=info msg=\""Update check succeeded\"" duration=371.815569ms\n"", ""Feb 17 05:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T05:29:48.925774971Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 05:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:38:12.942323822Z level=info msg=\""Completed cleanup jobs\"" duration=26.411538ms\n"", ""Feb 17 05:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:38:13.79734921Z level=info msg=\""Update check succeeded\"" duration=384.308265ms\n"", ""Feb 17 05:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:48:12.925774293Z level=info msg=\""Completed cleanup jobs\"" duration=10.689551ms\n"", ""Feb 17 05:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:48:13.785880398Z level=info msg=\""Update check succeeded\"" duration=372.94486ms\n"", ""Feb 17 05:58:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:58:12.939299647Z level=info msg=\""Completed cleanup jobs\"" duration=23.734641ms\n"", ""Feb 17 05:58:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:58:13.79585799Z level=info msg=\""Update check succeeded\"" duration=382.323972ms\n"", ""Feb 17 05:59:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T05:59:48.926420492Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 06:08:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:08:12.923341374Z level=info msg=\""Completed cleanup jobs\"" duration=7.460698ms\n"", ""Feb 17 06:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:08:13.807625838Z level=info msg=\""Update check succeeded\"" duration=394.123063ms\n"", ""Feb 17 06:17:01 grafana CRON[759277]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 06:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:18:12.927183251Z level=info msg=\""Completed cleanup jobs\"" duration=11.760073ms\n"", ""Feb 17 06:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:18:13.787861987Z level=info msg=\""Update check succeeded\"" duration=374.62052ms\n"", ""Feb 17 06:25:01 grafana CRON[759317]: (root) CMD (test -x /usr/sbin/anacron || ( cd / && run-parts --report /etc/cron.daily ))\n"", ""Feb 17 06:25:02 grafana CRON[759316]: (CRON) info (No MTA installed, discarding output)\n"", ""Feb 17 06:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:28:12.921825786Z level=info msg=\""Completed cleanup jobs\"" duration=6.216339ms\n"", ""Feb 17 06:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:28:13.7875061Z level=info msg=\""Update check succeeded\"" duration=374.743742ms\n"", ""Feb 17 06:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T06:29:48.927159955Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 06:36:51 grafana systemd[1]: Starting Daily apt upgrade and clean activities...\n"", ""Feb 17 06:36:59 grafana systemd[1]: apt-daily-upgrade.service: Deactivated successfully.\n"", ""Feb 17 06:36:59 grafana systemd[1]: Finished Daily apt upgrade and clean activities.\n"", ""Feb 17 06:36:59 grafana systemd[1]: apt-daily-upgrade.service: Consumed 7.641s CPU time.\n"", ""Feb 17 06:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:38:12.925588552Z level=info msg=\""Completed cleanup jobs\"" duration=10.218969ms\n"", ""Feb 17 06:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:38:13.77824143Z level=info msg=\""Update check succeeded\"" duration=364.593574ms\n"", ""Feb 17 06:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:48:12.926403388Z level=info msg=\""Completed cleanup jobs\"" duration=11.071403ms\n"", ""Feb 17 06:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:48:13.782345416Z level=info msg=\""Update check succeeded\"" duration=368.643349ms\n""]",2025-02-17 06:51:14.159287
203.143.13.30,1.0,23.4,19.3,5430002.0,"{""apache2"": ""inactive"", ""nginx"": ""active"", ""mysql"": ""inactive"", ""postgresql"": ""inactive""}",{},"[""Jan 31 05:02:26 grafana snort[388181]: *** Caught Term-Signal"", ""Jan 31 05:02:50 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Jan 31 05:02:51 grafana udisksd[388615]: failed to load module mdraid: libbd_mdraid.so.2: cannot open shared object file: No such file or directory"", ""Jan 31 05:02:51 grafana udisksd[388615]: Failed to load the 'mdraid' libblockdev plugin"", ""Jan 31 05:02:51 grafana udisksd[388615]: Error probing device: Error sending ATA command IDENTIFY PACKET DEVICE to '/dev/sr0': ATA command failed: error=0x01 count=0x02 status=0x50 (g-io-error-quark, 0)"", ""Jan 31 05:03:00 grafana multipath[388822]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:00 grafana multipath[388822]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:10 grafana multipath[388913]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:10 grafana multipath[388913]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:20 grafana multipath[388996]: sda: failed to get sysfs uid: Invalid argument"", ""Jan 31 05:03:20 grafana multipath[388996]: sda: failed to get sgio uid: No such file or directory"", ""Jan 31 05:03:26 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 02 00:00:07 grafana snort[388306]: *** Caught Term-Signal"", ""Feb 03 00:00:07 grafana snort[427152]: *** Caught Term-Signal"", ""Feb 04 00:00:07 grafana snort[428619]: *** Caught Term-Signal"", ""Feb 05 00:00:07 grafana snort[430034]: *** Caught Term-Signal"", ""Feb 06 00:00:07 grafana snort[431489]: *** Caught Term-Signal"", ""Feb 07 00:00:07 grafana snort[432985]: *** Caught Term-Signal"", ""Feb 07 00:00:07 grafana systemd[1]: snort.service: Found left-over process 432985 (snort) in control group while starting unit. Ignoring."", ""Feb 07 00:00:07 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 08 00:00:07 grafana snort[434462]: *** Caught Term-Signal"", ""Feb 08 06:23:39 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 08 09:35:51 grafana udisksd[503291]: failed to load module mdraid: libbd_mdraid.so.2: cannot open shared object file: No such file or directory"", ""Feb 08 09:35:51 grafana udisksd[503291]: Failed to load the 'mdraid' libblockdev plugin"", ""Feb 08 09:35:51 grafana udisksd[503291]: Error probing device: Error sending ATA command IDENTIFY PACKET DEVICE to '/dev/sr0': ATA command failed: error=0x01 count=0x02 status=0x50 (g-io-error-quark, 0)"", ""Feb 08 09:35:51 grafana snort[498431]: *** Caught Term-Signal"", ""Feb 08 09:36:00 grafana multipath[503540]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:00 grafana multipath[503540]: sda: failed to get sgio uid: No such file or directory"", ""Feb 08 09:36:10 grafana multipath[503639]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:10 grafana multipath[503639]: sda: failed to get sgio uid: No such file or directory"", ""Feb 08 09:36:20 grafana multipath[503709]: sda: failed to get sysfs uid: Invalid argument"", ""Feb 08 09:36:20 grafana multipath[503709]: sda: failed to get sgio uid: No such file or directory"", ""Feb 09 00:00:07 grafana snort[503395]: *** Caught Term-Signal"", ""Feb 10 00:00:07 grafana snort[536269]: *** Caught Term-Signal"", ""Feb 10 00:00:08 grafana systemd[1]: snort.service: Found left-over process 536269 (snort) in control group while starting unit. Ignoring."", ""Feb 10 00:00:08 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 11 00:00:07 grafana snort[537745]: *** Caught Term-Signal"", ""Feb 12 00:00:07 grafana snort[539607]: *** Caught Term-Signal"", ""Feb 12 06:46:03 grafana sshd[565682]: error: kex_exchange_identification: read: Connection reset by peer"", ""Feb 13 00:00:07 grafana snort[563748]: *** Caught Term-Signal"", ""Feb 14 00:00:07 grafana snort[630955]: *** Caught Term-Signal"", ""Feb 15 00:00:07 grafana snort[704470]: *** Caught Term-Signal"", ""Feb 15 00:00:08 grafana systemd[1]: snort.service: Found left-over process 704470 (snort) in control group while starting unit. Ignoring."", ""Feb 15 00:00:08 grafana systemd[1]: This usually indicates unclean termination of a previous run, or service implementation deficiencies."", ""Feb 15 13:22:54 grafana sshd[716957]: error: kex_exchange_identification: read: Connection reset by peer"", ""Feb 16 00:00:08 grafana snort[706153]: *** Caught Term-Signal"", ""Feb 17 00:00:07 grafana snort[732920]: *** Caught Term-Signal"", ""Feb 17 01:19:57 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 01:20:02 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 03:09:38 grafana systemd[1]: Configuration file /run/systemd/system/netplan-ovs-cleanup.service is marked world-inaccessible. This has no effect as configuration data is accessible via APIs without restrictions. Proceeding anyway."", ""Feb 17 04:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:08:13.780400217Z level=info msg=\""Update check succeeded\"" duration=366.640668ms\n"", ""Feb 17 04:17:01 grafana CRON[758647]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 04:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:18:12.939957409Z level=info msg=\""Completed cleanup jobs\"" duration=23.874281ms\n"", ""Feb 17 04:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:18:13.782049203Z level=info msg=\""Update check succeeded\"" duration=369.12625ms\n"", ""Feb 17 04:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:28:12.921533973Z level=info msg=\""Completed cleanup jobs\"" duration=6.464412ms\n"", ""Feb 17 04:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:28:13.785052586Z level=info msg=\""Update check succeeded\"" duration=371.928218ms\n"", ""Feb 17 04:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T04:29:48.927642236Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 04:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:38:12.928491988Z level=info msg=\""Completed cleanup jobs\"" duration=13.301592ms\n"", ""Feb 17 04:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:38:13.780359267Z level=info msg=\""Update check succeeded\"" duration=366.785236ms\n"", ""Feb 17 04:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:48:12.92474269Z level=info msg=\""Completed cleanup jobs\"" duration=8.881903ms\n"", ""Feb 17 04:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:48:13.783488675Z level=info msg=\""Update check succeeded\"" duration=370.652605ms\n"", ""Feb 17 04:58:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T04:58:12.925897988Z level=info msg=\""Completed cleanup jobs\"" duration=10.56133ms\n"", ""Feb 17 04:58:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T04:58:13.78597088Z level=info msg=\""Update check succeeded\"" duration=372.260151ms\n"", ""Feb 17 04:59:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T04:59:48.926689316Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 05:06:30 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:30.269340867Z level=info msg=\""Request Completed\"" method=GET path=/ status=302 remote_addr=5.101.0.66 time_ms=0 duration=164.127\u00b5s size=29 referer= handler=/ status_source=server\n"", ""Feb 17 05:06:45 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:45.273588742Z level=info msg= error=\""[auth.unauthorized] cannot authenticate request\"" remote_addr=5.101.6.136 traceID=\n"", ""Feb 17 05:06:45 grafana grafana[25807]: logger=context userId=0 orgId=0 uname= t=2025-02-17T05:06:45.273799703Z level=info msg=\""Request Completed\"" method=GET path=/api/v1/users/search status=401 remote_addr=5.101.6.136 time_ms=0 duration=324.173\u00b5s size=102 referer= handler=notfound status_source=server\n"", ""Feb 17 05:08:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:08:12.925196687Z level=info msg=\""Completed cleanup jobs\"" duration=10.155746ms\n"", ""Feb 17 05:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:08:13.783665536Z level=info msg=\""Update check succeeded\"" duration=369.915845ms\n"", ""Feb 17 05:17:01 grafana CRON[758960]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 05:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:18:12.926243689Z level=info msg=\""Completed cleanup jobs\"" duration=11.1665ms\n"", ""Feb 17 05:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:18:13.780138327Z level=info msg=\""Update check succeeded\"" duration=366.796842ms\n"", ""Feb 17 05:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:28:12.923164404Z level=info msg=\""Completed cleanup jobs\"" duration=7.861586ms\n"", ""Feb 17 05:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:28:13.78537472Z level=info msg=\""Update check succeeded\"" duration=371.815569ms\n"", ""Feb 17 05:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T05:29:48.925774971Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 05:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:38:12.942323822Z level=info msg=\""Completed cleanup jobs\"" duration=26.411538ms\n"", ""Feb 17 05:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:38:13.79734921Z level=info msg=\""Update check succeeded\"" duration=384.308265ms\n"", ""Feb 17 05:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:48:12.925774293Z level=info msg=\""Completed cleanup jobs\"" duration=10.689551ms\n"", ""Feb 17 05:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:48:13.785880398Z level=info msg=\""Update check succeeded\"" duration=372.94486ms\n"", ""Feb 17 05:58:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T05:58:12.939299647Z level=info msg=\""Completed cleanup jobs\"" duration=23.734641ms\n"", ""Feb 17 05:58:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T05:58:13.79585799Z level=info msg=\""Update check succeeded\"" duration=382.323972ms\n"", ""Feb 17 05:59:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T05:59:48.926420492Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 06:08:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:08:12.923341374Z level=info msg=\""Completed cleanup jobs\"" duration=7.460698ms\n"", ""Feb 17 06:08:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:08:13.807625838Z level=info msg=\""Update check succeeded\"" duration=394.123063ms\n"", ""Feb 17 06:17:01 grafana CRON[759277]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)\n"", ""Feb 17 06:18:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:18:12.927183251Z level=info msg=\""Completed cleanup jobs\"" duration=11.760073ms\n"", ""Feb 17 06:18:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:18:13.787861987Z level=info msg=\""Update check succeeded\"" duration=374.62052ms\n"", ""Feb 17 06:25:01 grafana CRON[759317]: (root) CMD (test -x /usr/sbin/anacron || ( cd / && run-parts --report /etc/cron.daily ))\n"", ""Feb 17 06:25:02 grafana CRON[759316]: (CRON) info (No MTA installed, discarding output)\n"", ""Feb 17 06:28:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:28:12.921825786Z level=info msg=\""Completed cleanup jobs\"" duration=6.216339ms\n"", ""Feb 17 06:28:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:28:13.7875061Z level=info msg=\""Update check succeeded\"" duration=374.743742ms\n"", ""Feb 17 06:29:48 grafana grafana[25807]: logger=infra.usagestats t=2025-02-17T06:29:48.927159955Z level=info msg=\""Usage stats are ready to report\""\n"", ""Feb 17 06:36:51 grafana systemd[1]: Starting Daily apt upgrade and clean activities...\n"", ""Feb 17 06:36:59 grafana systemd[1]: apt-daily-upgrade.service: Deactivated successfully.\n"", ""Feb 17 06:36:59 grafana systemd[1]: Finished Daily apt upgrade and clean activities.\n"", ""Feb 17 06:36:59 grafana systemd[1]: apt-daily-upgrade.service: Consumed 7.641s CPU time.\n"", ""Feb 17 06:38:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:38:12.925588552Z level=info msg=\""Completed cleanup jobs\"" duration=10.218969ms\n"", ""Feb 17 06:38:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:38:13.77824143Z level=info msg=\""Update check succeeded\"" duration=364.593574ms\n"", ""Feb 17 06:48:12 grafana grafana[25807]: logger=cleanup t=2025-02-17T06:48:12.926403388Z level=info msg=\""Completed cleanup jobs\"" duration=11.071403ms\n"", ""Feb 17 06:48:13 grafana grafana[25807]: logger=plugins.update.checker t=2025-02-17T06:48:13.782345416Z level=info msg=\""Update check succeeded\"" duration=368.643349ms\n""]",2025-02-17 06:50:13.026596
